Subject_Name,Evaluation_Name,Student_Name,Final_Grade
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,3.5
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,6.6
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,7.0
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,6.5
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,2.1
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,3.3
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,4.1
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,6.5
Physics,Segundo Parcial,Ej6,2.8
Physics,Segundo Parcial,Ej6,6.4
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,6.3
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,6.4
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,3.6
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,6.8
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,4.1
Physics,Segundo Parcial,Ej6,6.2
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.1
Physics,Segundo Parcial,Ej6,3.2
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,6.2
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,4.1
Physics,Segundo Parcial,Ej6,6.2
Physics,Segundo Parcial,Ej6,6.8
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,7.1
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,6.6
Physics,Segundo Parcial,Ej6,6.1
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,6.5
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,6.6
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,3.5
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,6.3
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,6.3
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,3.4
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,3.5
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,6.6
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,5.7
Physics,Segundo Parcial,Ej6,3.8
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,6.2
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,3.6
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,3.5
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,7.0
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.2
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,4.2
Physics,Segundo Parcial,Ej6,6.1
Physics,Segundo Parcial,Ej6,2.6
Physics,Segundo Parcial,Ej6,6.3
Physics,Segundo Parcial,Ej6,3.4
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,4.6
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,6.4
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,6.1
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,6.6
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,6.5
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,3.5
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,6.3
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,3.6
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,6.7
Physics,Segundo Parcial,Ej6,4.9
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,3.7
Physics,Segundo Parcial,Ej6,4.0
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,4.5
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.9
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,3.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.8
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,6.1
Physics,Segundo Parcial,Ej6,3.4
Physics,Segundo Parcial,Ej6,4.8
Physics,Segundo Parcial,Ej6,4.4
Physics,Segundo Parcial,Ej6,6.4
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,6.4
Physics,Segundo Parcial,Ej6,5.4
Physics,Segundo Parcial,Ej6,4.3
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.5
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,3.0
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,6.5
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,7.4
Physics,Segundo Parcial,Ej6,5.6
Physics,Segundo Parcial,Ej6,6.0
Physics,Segundo Parcial,Ej6,6.1
Physics,Segundo Parcial,Ej6,6.9
Physics,Segundo Parcial,Ej6,5.3
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,5.1
Physics,Segundo Parcial,Ej6,5.0
Physics,Segundo Parcial,Ej6,4.7
Physics,Segundo Parcial,Ej6,4.9
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,7.6
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,2.2
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,2.8
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,9.4
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,8.0
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,2.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,1.6
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,2.8
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,2.4
Physics,TP1,Ej5,2.8
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,7.8
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,7.4
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,2.0
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,1.8
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,7.8
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,2.8
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,7.8
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,8.4
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,2.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,7.2
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,8.2
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,7.0
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,6.8
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,4.6
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,6.6
Physics,TP1,Ej5,7.4
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,3.0
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,7.8
Physics,TP1,Ej5,5.6
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,6.4
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,5.0
Physics,TP1,Ej5,4.4
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,5.8
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,3.6
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,7.2
Physics,TP1,Ej5,5.4
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,2.6
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,6.0
Physics,TP1,Ej5,3.4
Physics,TP1,Ej5,3.2
Physics,TP1,Ej5,4.8
Physics,TP1,Ej5,7.2
Physics,TP1,Ej5,4.0
Physics,TP1,Ej5,6.2
Physics,TP1,Ej5,3.8
Physics,TP1,Ej5,2.8
Physics,TP1,Ej5,5.2
Physics,TP1,Ej5,4.2
Physics,TP1,Ej5,6.6
Physics,TP2,Ej5,7.2
Physics,TP2,Ej5,4.4
Physics,TP2,Ej5,4.6
Physics,TP2,Ej5,6.0
Physics,TP2,Ej5,7.0
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,7.2
Physics,TP2,Ej5,3.4
Physics,TP2,Ej5,6.0
Physics,TP2,Ej5,4.0
Physics,TP2,Ej5,3.4
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,3.2
Physics,TP2,Ej5,7.0
Physics,TP2,Ej5,7.0
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,7.2
Physics,TP2,Ej5,5.4
Physics,TP2,Ej5,4.6
Physics,TP2,Ej5,5.2
Physics,TP2,Ej5,4.4
Physics,TP2,Ej5,7.4
Physics,TP2,Ej5,6.2
Physics,TP2,Ej5,4.0
Physics,TP2,Ej5,5.2
Physics,TP2,Ej5,3.6
Physics,TP2,Ej5,7.6
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,7.2
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,5.0
Physics,TP2,Ej5,5.4
Physics,TP2,Ej5,3.6
Physics,TP2,Ej5,6.4
Physics,TP2,Ej5,3.8
Physics,TP2,Ej5,6.6
Physics,TP2,Ej5,5.2
Physics,TP2,Ej5,4.8
Physics,TP2,Ej5,6.0
Physics,TP2,Ej5,6.0
Physics,TP2,Ej5,5.2
Physics,TP2,Ej5,5.4
Physics,TP2,Ej5,2.0
Physics,TP2,Ej5,5.6
Physics,TP2,Ej5,7.0
Physics,TP2,Ej5,5.8
